PD flag,PD proba,Stimulation proba (rounded),CTX rate (Hz),ISI mean (ms),ISI std (ms),,,
0,0.105,1,6.625,147.5715,50.8347,,,
0,0.033,1,6.25,151.367,49.7174,,,
0,0.052,1,6.625,140.8085,35.6111,,,
0,0.011,1,6.375,148.3755,37.4179,,,
0,0.059,1,6.625,140.1232,34.3072,,,
0,0.026,1,6.375,153.404,30.8505,,,
0,0.053,1,6.625,136.3787,34.8959,,,
0,0.003,0,2.875,372.17,20.03,,,
0,0.001,1,5.625,153.6317,32.5205,,,
0,0.001,1,5.75,136.5475,40.104,,,
0,0.292,1,6.875,155.4515,53.876,,,
0,0.002,1,5.875,143.9695,42.8278,,,
0,0.141,1,6.5,156.9007,51.7656,,,
0,0.007,1,6.25,148.6297,41.5815,,,
0,0.023,1,6.375,151.4573,43.526,,,
0,0.003,1,6,150.8458,35.5109,,,
0,0.014,1,6.25,156.4625,40.9872,,,
0,0.091,1,6.125,160.2425,59.3648,,,
0,0.237,1,6.25,170.8683,62.8292,,,
0,0.739,1,7.25,136.2625,31.309,,,
0,0.037,1,6.5,129.7882,31.2697,,,
0,0.01,1,6.375,149.4812,40.8355,,,
0,0.003,1,6.125,140.6562,35.4866,,,
0,0.021,1,5.875,158.1822,55.6238,,,
0,0.003,0,2.75,218.42,19.3,,,
0,0.008,1,6,152.7018,46.6297,,,
0,0.355,1,7,153.5615,57.0592,,,
0,0.232,1,6.875,136.2522,32.4821,,,
0,0.002,1,6,136.4005,33.0799,,,
0,0.002,1,5.875,148.9722,36.6808,,,
0,0.01,1,6.25,157.5442,36.7072,,,
0,0.875,0,3.75,202.015,21.9987,,,
0,0.053,0,3.875,284.0008,48.0213,,,
0,0.013,1,6.375,141.6305,35.6514,,,
0,0.006,1,6.25,147.2635,41.3596,,,
0,0.001,0,2.875,425.715,34.125,,,
0,0,0,2.875,302.875,8.065,,,
0,0.28,1,7.125,140.695,39.7408,,,
0,0.169,1,7.125,149.9407,43.264,,,
0,0.558,0,4.125,240.7283,62.7828,,,
0,0.016,1,6,158.3042,46.7372,,,
0,0.008,0,2.875,239.8,36.97,,,
0,0.053,0,3,192.3867,19.0525,,,
0,0.001,1,5.5,160.1492,34.0625,,,
0,0.205,1,6.5,132.1757,21.331,,,
0,0.001,0,2.75,244.2,10.84,,,
0,0.652,0,3,160.25,13.5362,,,
0,0,0,3.5,356.09,87.45,,,
0,0.013,0,2.25,149.675,0.535,,,
0,0.663,0,2.25,142.39,29.48,,,
0,0.024,0,3.125,248.02,17.5153,,,
0,0.098,0,3.75,286.4633,36.1138,,,
0,0.226,0,3.5,244.3,12.8161,,,
0,0.011,0,3,243.015,17.655,,,
0,0.001,0,2.625,231.145,8.035,,,
0,0.039,0,4,301.3817,36.3967,,,
0,0,0,2.625,265.3,7.52,,,
0,0.178,1,7.125,155.0117,46.4409,,,
0,0.007,1,6.375,140.8187,41.0925,,,
0,0.189,0,4.25,252.0033,49.9746,,,
0,0.001,1,5.75,148.3915,34.28,,,
0,0.27,1,6.875,130.9052,31.0572,,,
0,0.011,0,3.125,256.76,12.22,,,
0,0.126,1,5.625,174.8385,73.6793,,,
0,0.005,1,6.25,143.2093,43.351,,,
0,0.043,0,3.125,196.8667,8.0837,,,
0,0.003,1,6,143.3858,48.9539,,,
0,0.006,1,6.25,144.12,37.5316,,,
0,0.114,0,3.875,283.7017,31.6692,,,
0,0,0,2.625,251.17,12.05,,,
0,0.478,0,3.625,245.0967,30.9951,,,
0,0.024,0,3.625,319.59,41.7974,,,
0,0.003,0,3.125,320.1717,16.5088,,,
0,0.026,0,3.875,284.6633,61.6237,,,
0,0,0,2.375,184.495,2.935,,,
0,0,0,2.625,240.75,8.1518,,,
0,0.526,0,2.75,168.26,25.84,,,
0,0.004,0,3.375,273.3133,41.6958,,,
0,0.348,1,7.25,143.574,40.3057,,,
0,0.019,1,6.5,146.5762,38.5428,,,
0,0.001,0,2.625,211.685,5.135,,,
0,0.01,1,6.25,143.4557,32.4352,,,
0,0.002,1,6,141.6615,34.0277,,,
0,0.946,0,3.25,154.2933,13.8176,,,
0,0,0,2.625,241.065,6.365,,,
0,0.02,0,2.625,173.3833,9.9561,,,
0,0.051,0,3.625,299.3583,43.1185,,,
0,0.001,0,3.125,282.7667,25.6778,,,
0,0.003,1,6,141.989,29.2189,,,
0,0.001,1,5.125,160.1575,43.7053,,,
0,0.025,0,4,278.1883,60.6655,,,
0,0.056,1,6.625,126.427,33.4543,,,
0,0.248,1,7.125,154.9878,38.3563,,,
0,0.047,0,3.625,264.0417,32.0799,,,
0,0.039,0,3.125,244.495,29.1291,,,
0,0.017,0,2.625,168.2533,5.1329,,,
0,0.006,0,3.875,312.255,68.0256,,,
0,0.013,0,2.625,178.9333,11.6189,,,
0,0.026,0,3.125,241.695,16.815,,,
0,0.557,0,3.875,250.9933,22.223,,,
0,0.002,0,2.75,227.52,7.24,,,
0,0.021,0,4.125,294.855,50.7634,,,
0,0.084,0,3.875,278.8325,42.4638,,,
0,0.979,1,5.25,161.0153,23.0438,,,
0,0.446,1,7.125,133.1528,35.6931,,,
0,0.016,0,3,222.65,17.23,,,
0,0.034,0,3.125,215.4583,11.4743,,,
0,0.007,0,3.5,338.5817,53.4562,,,
0,0.015,0,3.5,350.6167,26.6998,,,
0,0.034,0,3.875,306.26,38.4837,,,
0,0.001,0,2.625,190.31,2.29,,,
0,0.36,1,7,129.7525,33.309,,,
0,0.001,1,5.875,136.9643,34.7371,,,
0,0.698,0,3.625,223.1167,28.0938,,,
0,0.009,1,6.25,147.6322,33.3729,,,
0,0.069,1,6.625,138.9445,32.7471,,,
0,0.024,0,3.25,351.3467,19.0339,,,
0,0.085,0,3.75,272.8333,37.6587,,,
0,0.056,0,3.25,233.7583,12.1513,,,
0,0.068,0,3.875,287.9833,39.4537,,,
0,0.034,1,6.5,134.396,32.5511,,,
0,0.007,1,6.25,132.8985,34.1914,,,
0,0.001,0,2.5,185.5,4.59,,,
0,0,0,2.375,194.785,4.285,,,
0,0.003,0,2.75,215.58,12.92,,,
0,0,0,2.625,301.725,16.145,,,
0,0.131,0,3.375,242.1533,16.2873,,,
0,0.301,1,7,141.9805,35.7256,,,
0,0.003,1,5.875,146.9333,48.293,,,
0,0.001,0,2.625,249.945,16.745,,,
0,0.001,0,3,271.85,10.1978,,,
0,0.025,0,3.25,256.0117,14.9308,,,
0,0.035,0,3.5,301.005,26.405,,,
0,0.041,0,2.625,163.3517,6.3812,,,
0,0.013,1,6.25,147.4708,30.5631,,,
0,0.267,1,7,152.5742,35.3998,,,
0,0.017,0,2,137.5,0,,,
0,0.007,1,6.125,151.2842,42.7493,,,
0,0.549,1,7.25,137.5162,36.684,,,
0,0.665,0,2.5,155.195,29.645,,,
0,0.022,0,2.875,190.945,16.385,,,
0,0.381,0,3.5,240.16,25.2552,,,
0,0.009,0,3.625,320.535,60.9308,,,
0,0.285,0,3.375,220.9367,29.4412,,,
0,0.002,0,2.375,173.77,5.26,,,
0,0.068,0,3.75,267.4933,40.6023,,,
0,0.055,0,3.75,293.1317,43.208,,,
0,0,0,3,448.17,38,,,
0,0.309,1,7,137.6898,35.2177,,,
0,0.219,1,6.5,170.0918,50.8823,,,
0,0.003,1,6,138.0858,29.4323,,,
0,0,0,2.5,332.17,2.47,,,
0,0.628,0,3.625,233.9017,25.0813,,,
0,0.001,0,3.625,341.1583,94.4378,,,
0,0.058,0,4.125,274.145,47.6116,,,
0,0.025,0,3,215.18,25.38,,,
0,0.001,1,5.75,145.8885,40.5146,,,
0,0.006,1,6.125,148.7307,42.6647,,,
0,0.009,1,5.875,164.6078,40.2675,,,
0,0.047,1,6.375,146.8153,52.8962,,,
0,0.017,1,5.375,172.6342,60.1263,,,
0,0.001,1,5.75,154.7735,31.0187,,,
0,0.028,0,3.625,305.475,49.9912,,,
0,0.001,0,2.75,229.29,5.19,,,
0,0.001,0,3.125,279.5767,18.5937,,,
0,0.006,1,6.25,129.1053,34.5968,,,
0,0.382,1,7.375,140.9327,42.7005,,,
0,0.004,1,5.625,162.0517,44.072,,,
0,0.015,0,2.75,188.19,15.87,,,
1,1,1,7.75,120.7125,18.115,,,
1,0.999,1,8,119.1665,31.2909,,,
1,0.999,1,7.875,120.036,27.7348,,,
1,0.682,0,3.75,236.2533,13.7995,,,
1,0.4,1,6.625,162.8508,67.765,,,
1,0.999,1,7.75,125.152,25.2916,,,
1,0.389,0,2.375,130.5883,3.4882,,,
1,1,1,8.75,116.386,29.1222,,,
1,1,1,7.75,123.3573,22.3541,,,
1,0.986,1,7.5,123.1143,29.6372,,,
1,0.988,0,4.375,218.6333,33.1293,,,
1,0.999,1,7.75,120.0775,24.9304,,,
1,1,1,8.5,116.9154,25.181,,,
1,0.993,1,7.5,121.6731,27.0483,,,
1,0.744,0,4.5,237.3258,34.6636,,,
0,0.004,1,5.625,162.6178,47.3539,,,
0,0.421,1,7,130.4085,31.9634,,,
0,0.077,1,6.75,136.3118,37.4102,,,
0,0.312,1,7,132.5397,34.6689,,,
0,0.086,1,5.875,168.7948,59.2176,,,
0,0.019,0,4,288.6167,61.6071,,,
0,0.007,1,5.625,159.2227,56.4325,,,
0,0,1,5.5,139.5455,42.1938,,,
0,0.529,1,7.25,144.8933,35.9488,,,
0,0.173,1,7.125,137.8645,48.6888,,,
0,0.48,1,7.375,145.744,39.701,,,
0,0.046,1,6.625,134.9743,36.1368,,,
0,0.016,1,5.25,178.845,58.3907,,,
PD flag,PD proba,Stimulation proba (rounded),CTX rate (Hz),ISI mean (ms),ISI std (ms),,,
0,0.003,1,5.875,145.1865,51.2934,,,
0,0.059,0,2.875,183.0017,16.0423,,,
0,0.001,0.0,2.75,239.3717,10.796
0,0.059,0.0,3.75,307.9867,27.7254
0,0.01,0.0,2.9999999999999996,243.01,15.57
0,0.034,0.0,4.375,279.63,47.3311
0,0.003,0.0,2.75,203.61,12.94
0,0.001,0.0,3.125,291.485,41.305
0,0.004,0.0,3.25,289.7033,19.2889
0,0.015,0.0,3.875,300.5017,59.655
0,0.013,0.0,2.9999999999999996,221.045,11.995
0,0.026,0.0,3.4999999999999996,291.3667,30.3927
0,0.06,0.0,3.125,205.275,18.785
0,0.158,0.0,1.625,49.2,15.15
0,0.034,0.0,3.6249999999999996,317.05,36.76
0,0.324,0.0,4.0,256.8117,33.8607
0,0.006,0.0,2.8749999999999996,235.1633,18.1358
0,0.001,0.0,2.625,251.78,19.25
0,0.022,1.0,6.25,149.7407,47.6801
0,0.121,1.0,6.5,161.366,46.098
0,0.012,0.0,3.25,373.3633,16.4541
0,0.046,1.0,6.125,158.0623,50.9407
0,0.094,1.0,6.25,158.665,53.5972
0,0.725,1.0,7.5,136.9415,38.0602
0,0.062,1.0,6.25,154.4055,52.4467
0,0.0,1.0,4.875,154.8758,44.389
0,0.057,1.0,6.374999999999999,153.6098,46.4868
0,0.015,1.0,6.25,160.3362,38.3699
0,0.342,1.0,6.875,157.2714,57.4901
0,0.02,1.0,6.624999999999999,139.0663,43.9933
0,0.139,1.0,6.75,129.0543,31.7277
0,0.29,1.0,7.125,144.9423,55.5621
0,0.074,1.0,6.75,139.5478,37.7945
0,0.014,1.0,6.5,133.1575,40.0239
0,0.194,1.0,6.5,160.1147,57.1063
0,0.015,0.0,3.6249999999999996,325.2567,46.3817
0,0.021,1.0,5.5,171.3138,57.7998
0,0.451,1.0,6.374999999999999,178.2922,70.9776
0,0.136,1.0,6.75,143.0813,32.758
0,0.006,1.0,5.374999999999999,165.2908,59.9052
0,0.005,1.0,5.875,153.0167,48.8588
0,0.001,1.0,5.875,145.054,37.6499
0,0.087,1.0,6.875,155.9675,39.5166
0,0.147,1.0,6.374999999999999,162.8138,51.0704
0,0.014,1.0,6.5,142.0527,40.5223
0,0.002,1.0,6.125,143.2762,38.3028
0,0.003,1.0,6.25,133.0845,40.3954
0,0.006,1.0,6.374999999999999,141.719,42.0969
0,0.074,1.0,6.75,148.0812,38.2368
0,0.002,1.0,6.125,141.268,39.8437
0,0.014,1.0,5.875,160.8742,48.4239
0,0.119,1.0,6.999999999999999,148.148,42.7286
0,0.018,1.0,6.374999999999999,130.6703,31.6325
0,0.659,1.0,7.5,138.9213,39.4824
0,0.0,0.0,2.75,289.495,37.515
0,0.023,1.0,6.125,157.4308,44.7438
0,0.004,1.0,6.125,142.8417,43.5654
0,0.008,1.0,5.749999999999999,158.3342,52.363
0,0.06,0.0,4.124999999999999,254.8583,59.2868
0,0.237,1.0,6.875,133.183,31.8655
0,0.23,1.0,7.249999999999999,149.831,42.537
0,0.001,0.0,2.5,185.7367,2.4989
0,0.001,1.0,5.374999999999999,155.165,42.7255
0,0.13,1.0,5.374999999999999,184.6983,76.2684
0,0.009,1.0,5.749999999999999,159.6408,51.8484
0,0.068,1.0,6.624999999999999,134.9583,32.5076
0,0.211,1.0,6.624999999999999,160.4827,49.7274
0,0.094,1.0,6.624999999999999,138.133,29.7501
0,0.005,1.0,6.25,145.9897,41.0529
0,0.015,1.0,6.374999999999999,140.3355,34.4458
0,0.618,1.0,7.249999999999999,155.9337,62.5201
0,0.002,1.0,6.125,139.51,42.0226
0,0.011,1.0,6.374999999999999,137.863,36.8899
0,0.361,1.0,7.249999999999999,144.6137,56.5121
0,0.001,1.0,5.749999999999999,150.1447,25.8149
0,0.003,0.0,2.3749999999999996,168.125,2.825
0,0.044,1.0,6.624999999999999,136.5842,36.7788
0,0.004,1.0,6.25,139.3943,43.166
0,0.007,1.0,5.749999999999999,155.7468,54.1641
0,0.021,1.0,6.125,151.9075,51.0621
0,0.016,1.0,5.875,164.5557,44.9306
0,0.016,1.0,6.125,164.4803,38.824
0,0.021,1.0,5.749999999999999,157.2025,62.9732
0,0.037,1.0,6.5,130.7598,31.5308
0,0.203,1.0,7.125,146.9567,49.9971
0,0.157,1.0,6.5,157.7137,53.9921
0,0.015,1.0,6.25,147.0435,47.5029
0,0.06,0.0,3.6249999999999996,291.81,38.2143
0,0.148,1.0,6.5,170.1153,46.8912
0,0.0,1.0,5.625,145.9693,33.6297
0,0.082,1.0,6.624999999999999,144.9312,48.466
0,0.004,1.0,6.25,137.5158,39.2072
0,0.653,1.0,7.375,142.3577,36.272
0,0.232,1.0,6.75,155.7687,53.4007
0,0.005,1.0,6.125,148.5545,32.1087
0,0.068,0.0,3.125,201.985,20.605
0,0.02,1.0,6.5,150.503,41.333
0,0.0,1.0,5.625,137.9333,36.6994
0,0.5,1.0,6.999999999999999,131.649,30.1271
0,0.019,1.0,6.374999999999999,140.7183,32.5873
0,0.038,1.0,6.624999999999999,138.1147,37.9717
0,0.001,1.0,5.5,152.0535,36.4426
0,0.035,1.0,5.875,160.8242,57.3462
0,0.003,1.0,5.999999999999999,145.26,42.7947
0,0.001,0.0,2.75,242.58,9.8297
0,0.041,1.0,6.624999999999999,132.5323,36.9661
0,0.324,1.0,7.249999999999999,147.2761,40.3092
0,0.0,0.0,2.25,213.21,11.24
0,0.016,1.0,4.749999999999999,193.4417,63.1793
0,0.183,1.0,7.125,142.8177,49.2097
0,0.01,0.0,3.4999999999999996,337.305,48.3295
0,0.002,0.0,2.75,205.03,6.1039
0,0.294,1.0,6.624999999999999,165.1415,55.3908
0,0.772,1.0,7.375,140.0878,33.3481
0,0.27,1.0,6.875,158.4868,50.3948
0,0.003,1.0,6.125,143.3408,39.3132
0,0.003,1.0,6.125,139.6328,37.1428
0,0.855,0.0,4.0,243.3183,35.973
0,0.663,1.0,4.5,197.1192,52.8423
0,0.494,1.0,7.624999999999999,141.9215,45.5998
0,0.063,1.0,6.75,147.7257,39.4936
0,0.047,1.0,6.5,154.14,31.7781
0,0.086,1.0,6.75,150.3734,45.6471
0,0.021,1.0,6.5,145.2745,37.7476
0,0.024,1.0,6.624999999999999,133.3232,41.1011
0,0.017,1.0,5.999999999999999,152.497,54.2903
0,0.034,1.0,6.25,152.0293,49.2578
0,0.202,1.0,6.999999999999999,153.9365,48.4905
0,0.001,1.0,5.999999999999999,137.4243,37.0832
0,0.001,1.0,5.124999999999999,157.64,32.1092
0,0.283,1.0,6.999999999999999,145.0118,36.1677
0,0.0,1.0,5.374999999999999,148.3448,42.8833
0,0.079,0.0,2.125,130.71,0.0
0,0.006,1.0,6.125,134.024,29.9503
0,0.018,1.0,6.25,148.2743,47.7487
0,0.124,1.0,6.999999999999999,154.1072,42.0036
0,0.234,1.0,7.249999999999999,146.1365,45.9975
0,0.86,1.0,7.5,140.49,32.7935
0,0.276,0.0,2.9999999999999996,189.2417,28.4527
0,0.03,1.0,6.125,151.483,55.0609
0,0.018,1.0,6.374999999999999,138.7217,32.7027
0,0.015,0.0,3.375,261.305,45.115
0,0.155,0.0,1.875,77.37,2.31
0,0.0,1.0,5.25,143.5683,33.0388
0,0.984,1.0,7.75,129.1107,33.0618
0,0.025,1.0,6.624999999999999,143.5508,41.3387
0,0.093,1.0,6.125,161.7377,56.8136
0,0.073,1.0,6.624999999999999,154.4062,44.0822
0,0.053,1.0,6.75,139.509,40.4296
0,0.0,0.0,2.9999999999999996,286.7,14.71
0,0.116,1.0,6.999999999999999,144.6172,43.0707
0,0.002,1.0,5.999999999999999,147.5125,36.2928
0,0.301,1.0,7.375,143.1557,46.3966
0,0.004,0.0,2.3749999999999996,163.645,1.115
0,0.023,1.0,5.999999999999999,156.1667,52.5096
0,0.169,1.0,6.75,135.694,29.7212
0,0.002,0.0,2.8749999999999996,254.34,7.96
0,0.002,1.0,6.125,135.2738,41.5216
0,0.003,1.0,5.749999999999999,154.491,48.3828
0,0.993,1.0,7.75,130.6597,29.2912
0,0.165,1.0,6.875,155.4693,47.433
0,0.063,1.0,6.624999999999999,141.8025,33.9329
0,0.346,1.0,7.249999999999999,147.1782,53.4789
0,0.012,1.0,6.374999999999999,145.521,43.9625
0,0.052,1.0,6.624999999999999,138.4205,35.3599
0,0.001,1.0,5.625,143.8008,40.8399
0,0.077,1.0,6.374999999999999,150.323,54.0744
0,0.041,1.0,6.75,138.066,45.2257
0,0.079,1.0,6.875,140.3334,42.3391
0,0.042,1.0,6.75,136.7547,41.9438
0,0.004,1.0,5.875,151.7362,43.269
0,0.001,1.0,5.5,153.365,41.708
0,0.001,1.0,5.5,155.37,35.9513
0,0.001,1.0,5.749999999999999,151.5463,36.2164
0,0.015,1.0,6.374999999999999,153.4232,35.6349
0,0.057,1.0,6.5,150.2267,46.1432
0,0.202,1.0,6.5,166.1545,50.3306
0,0.013,1.0,6.25,154.7113,41.4671
0,0.486,1.0,7.249999999999999,140.0285,37.6794
0,0.001,1.0,5.625,148.9967,34.9745
0,0.03,1.0,6.25,152.1812,47.9818
0,0.003,0.0,2.75,192.385,7.995
0,0.003,1.0,5.875,148.3322,46.5424
0,0.006,1.0,6.25,128.173,34.739
0,0.239,1.0,6.999999999999999,165.2597,48.6877
0,0.519,1.0,7.375,142.6935,39.3276
0,0.085,1.0,6.5,146.4837,55.6511
0,0.007,0.0,2.9999999999999996,240.2,6.89
0,0.004,1.0,6.25,142.2442,39.7289
0,0.002,1.0,5.999999999999999,141.0852,34.7207
0,0.039,1.0,6.5,148.8525,45.1472
0,0.0,0.0,2.3749999999999996,216.095,0.905
0,0.168,1.0,6.75,142.8608,30.5744
0,0.001,1.0,5.749999999999999,142.2665,35.3705
0,0.172,1.0,6.75,134.9235,29.4483
0,0.708,1.0,7.375,134.9705,36.0404
0,0.226,1.0,7.249999999999999,146.4112,44.3543
0,0.009,1.0,6.25,145.583,33.8552
0,0.002,1.0,5.999999999999999,143.3048,32.9719
0,0.0,1.0,5.25,156.2042,33.0067
0,0.001,1.0,5.625,142.39,38.7414
0,0.001,1.0,5.374999999999999,150.6992,50.1629
0,0.009,1.0,6.25,147.9563,34.0287
0,0.066,1.0,6.75,143.6345,38.9379
0,0.914,1.0,7.5,136.6762,31.2547
0,0.001,1.0,5.875,145.3083,35.5449
0,0.526,1.0,7.5,141.21,42.2025
0,0.032,1.0,6.25,153.3372,46.9028
0,0.041,1.0,6.624999999999999,143.9928,45.765
0,0.027,1.0,6.5,148.305,43.8671
0,0.302,1.0,6.5,167.7077,59.809
0,0.378,1.0,6.999999999999999,141.4078,33.0648
0,0.003,1.0,5.749999999999999,152.9622,42.7348
0,0.0,0.0,4.375,267.72,112.3285
0,0.2,1.0,6.999999999999999,143.7173,52.6653
0,0.007,1.0,5.999999999999999,154.6025,42.8038
0,0.0,1.0,4.749999999999999,145.195,33.9147
0,0.004,1.0,5.999999999999999,149.4045,41.4803
0,0.004,1.0,4.5,187.9342,59.3387
0,0.004,1.0,6.25,140.9775,40.9509
0,0.001,1.0,5.749999999999999,149.2047,36.2476
0,0.076,1.0,6.75,151.945,44.2011
0,0.008,1.0,6.25,138.017,33.2513
0,0.014,1.0,6.5,145.3757,40.9357
0,0.058,1.0,6.75,148.3055,40.0901
0,0.0,1.0,5.124999999999999,150.2103,29.4061
0,0.095,1.0,6.875,154.721,43.7357
0,0.36,1.0,6.624999999999999,166.4222,60.7854
0,0.001,1.0,5.0,169.1115,49.7389
0,0.028,1.0,5.749999999999999,165.7602,55.256
0,0.0,1.0,5.625,140.8417,33.6442
0,0.122,0.0,4.0,265.12,42.3045
0,0.025,1.0,6.5,136.8277,35.5863
0,0.266,1.0,6.999999999999999,136.5193,36.6762
0,0.002,0.0,3.125,297.42,22.21
0,0.001,0.0,2.625,223.14,26.62
0,0.002,1.0,5.875,139.3732,29.9407
0,0.003,1.0,6.125,144.7905,38.8927
0,0.008,1.0,4.875,179.1467,46.2036
0,0.0,0.0,2.8749999999999996,288.83,5.4
0,0.198,1.0,6.624999999999999,159.2237,49.7727
0,0.21,1.0,6.875,153.1583,34.2505
0,0.869,1.0,7.5,139.0802,32.5716
0,0.005,1.0,6.125,151.2333,39.4218
0,0.08,1.0,6.624999999999999,135.2718,30.9735
0,0.043,1.0,6.374999999999999,147.4843,51.2031
0,0.001,1.0,5.875,144.1867,35.1549
0,0.023,1.0,5.875,158.0675,56.5839
0,0.109,1.0,6.75,156.5077,45.0547
0,0.0,1.0,5.5,128.7833,24.794
0,0.002,1.0,5.999999999999999,143.7563,39.1245
0,0.35,1.0,7.125,149.2413,55.3586
